index,onset,duration,trial_type,stimulus,memory_condition,encode_phase,response,low_confidence_accuracy,high_confidence_accuracy,response_time,phase,source_memory
7,57.583,3.0,CS+,animals/flea.jpg,Old,baseline,DO,H,H,1.198,memory_run-01,baseline
8,64.65,3.0,CS+,animals/dragonfly.jpg,Old,baseline,DO,H,H,2.787,memory_run-01,extinction
28,219.284,3.0,CS+,animals/angelfish.jpg,Old,baseline,DN,M,M,1.985,memory_run-01,extinction
37,286.967,3.0,CS+,animals/prayingmantis.jpg,Old,baseline,DN,M,M,2.334,memory_run-01,extinction
48,372.8,3.0,CS+,animals/pike.jpg,Old,baseline,DO,H,H,1.55,memory_run-01,extinction
55,426.284,3.0,CS+,animals/crow.jpg,Old,baseline,DO,H,H,1.903,memory_run-01,extinction
60,462.667,3.0,CS+,animals/ostrich.jpg,Old,baseline,DO,H,H,2.085,memory_run-01,extinction
61,469.751,3.0,CS+,animals/tiger.jpg,Old,baseline,MN,M,M,1.078,memory_run-01,extinction
93,96.017,3.0,CS+,animals/caterpillarpeacockmoth.jpg,Old,baseline,DO,H,H,1.66,memory_run-02,extinction
96,117.217,3.0,CS+,animals/mole.jpg,Old,baseline,DO,H,H,1.587,memory_run-02,extinction
107,195.101,3.0,CS+,animals/boar.jpg,Old,baseline,MO,H,M,1.761,memory_run-02,acquisition
117,265.951,3.0,CS+,animals/gerbil.jpg,Old,baseline,MO,H,M,1.291,memory_run-02,extinction
121,295.267,3.0,CS+,animals/porcupine.jpg,Old,baseline,DO,H,H,0.996,memory_run-02,extinction
125,327.551,3.0,CS+,animals/pelican.jpg,Old,baseline,DO,H,H,1.1909999999999998,memory_run-02,extinction
140,448.667,3.0,CS+,animals/giraffe.jpg,Old,baseline,DO,H,H,0.908,memory_run-02,extinction
141,456.751,3.0,CS+,animals/pigeon.jpg,Old,baseline,DO,H,H,1.423,memory_run-02,baseline
